date,AAVE,ADA,APT,AR,ARB,AVAX,BTC,DOT,DYDX,ETH,FIL,GALA,JUP,LDO,LINK,POL,NEAR,OKB,ONDO,OP,RENDER,SOL,TAO,TIA,GRAM,TRX,UNI,ZEC,INJ,XLM,LTC,RON,XRP,GLM,BCH,ICP,ETHFI,PENDLE,ONT,BNB,CFG,FET,GT,RAY
2023-12-22,477.54,1.42,4.37,0.145,0.1714,20.24,8604.02,8.56,0.1327,46.36,319.11,0.00457693,,0.8869,0.7276,0.0384,19.45,2.36,,1.07,0.00636799,8.45,126.47,3.16,0.5958,0.00211348,17.0,3956.05,35.755,0.129,72.83,1.892,0.6156,0.239,259.7,13.286,,,0.3379,315.8,0.187,0.6926,5.11,1.2601
2023-12-29,508.42,1.27,4.35,0.1144,0.165,20.85,8991.48,9.26,0.1337,48.54,350.14,0.0046244,,0.87,0.7222,0.0402,19.93,2.63,,1.16,0.00636606,8.97,145.07,3.5,0.6067,0.00205378,16.64,3668.87,36.466,0.1152,64.27,1.809,0.5515,0.2263,232.5,11.276,,,0.2465,305.6,0.1886,0.6367,5.107,1.1748
2024-01-05,514.84,1.36,4.2,0.112,0.1698,20.37,8863.19,10.35,0.1336,48.51,342.94,0.00475207,0.6,0.9034,0.7083,0.0387,19.33,2.74,0.1,1.21,0.00598312,9.76,142.1,3.41,0.5995,0.00208686,16.01,3827.73,36.91,0.1181,69.78,1.814,0.5763,0.218,245.7,12.598,,,0.2485,305.2,0.1896,0.6781,5.022,1.1919
2024-01-12,508.09,1.4,4.36,0.109,0.1724,20.33,8568.87,9.02,0.1285,53.55,356.24,0.00514634,0.7484,0.8857,0.6974,0.0388,20.68,2.84,0.1198,1.2,0.00574218,10.17,160.23,3.88,0.6353,0.00212281,15.25,3978.07,35.95,0.1156,71.75,2.405,0.5464,0.2245,236.9,11.107,,,0.2421,318.7,0.1891,0.6102,4.875,1.2297
2024-01-19,520.3,1.6,5.05,0.1152,0.1957,21.21,9248.68,9.47,0.1199,53.29,358.1,0.00514634,0.8794,1.04,0.671,0.0424,20.28,2.93,0.1855,1.23,0.00585431,10.98,170.59,3.86,0.679,0.00218726,15.73,4038.44,36.4,0.1137,68.35,2.77,0.5241,0.2113,236.9,12.339,,,0.2367,305.2,0.2224,0.6075,4.746,1.2591
2024-01-26,568.26,1.66,5.9,0.1286,0.1748,23.98,9218.94,10.06,0.118,52.7,378.41,0.00580592,1.04,0.9458,0.7606,0.0464,20.54,3.2,0.208,1.22,0.0056239,11.77,184.26,4.48,0.7188,0.00232981,16.47,3727.56,32.35,0.1092,66.94,3.215,0.5032,0.2016,235.2,12.739,,,0.2269,306.1,0.2133,0.5418,4.81,1.0211
2024-02-02,540.8,1.72,6.36,0.1432,0.1895,25.41,10423.89,10.76,0.1119,54.26,427.64,0.00652917,1.2,1.0,0.7569,0.052,22.9,2.96,0.2103,1.33,0.00556392,12.86,205.5,4.52,0.7937,0.00249003,17.11,4093.51,35.16,0.1113,71.55,2.673,0.5261,0.2163,277.6,12.976,,,0.2379,321.1,0.2227,0.638,4.775,1.0872
2024-02-09,548.94,1.95,6.21,0.1438,0.1892,27.46,10594.01,11.38,0.1008,56.34,388.25,0.00731384,1.28,1.14,0.7903,0.0486,26.1,3.1,0.2448,1.42,0.00573383,14.18,221.31,4.14,0.8675,0.00249749,17.88,4567.65,38.88,0.1159,70.8,3.387,0.5571,0.2425,270.6,13.656,,,0.2564,352.8,0.2299,0.8454,4.706,1.088
2024-02-16,537.01,2.17,5.9,0.1457,0.1983,25.28,10318.76,12.49,0.0935,61.89,406.82,0.00845311,1.36,1.22,0.856,0.0536,26.15,3.32,0.2514,1.49,0.00547606,15.99,249.99,4.44,0.9614,0.00252176,19.02,4425.1,35.82,0.1166,70.16,2.937,0.5425,0.4082,267.9,12.485,,,0.2604,384.8,0.2424,1.0937,4.772,0.947
2024-02-23,523.64,2.47,6.77,0.1639,0.2066,28.25,10958.9,13.31,0.0906,65.2,458.88,0.00804186,1.41,1.28,0.8702,0.0471,28.5,3.31,0.2552,1.59,0.00521836,17.09,323.93,4.26,1.07,0.00281348,19.82,4483.75,40.69,0.1357,90.7,3.004,0.6271,0.7131,470.5,13.181,,,0.3068,413.5,0.2822,1.8245,4.914,1.194
2024-03-01,563.35,2.7,6.66,0.1629,0.2166,30.14,11040.41,15.02,0.0951,62.73,446.19,0.00735111,1.4,1.29,0.9334,0.0542,28.91,3.47,0.2557,1.75,0.00459027,17.85,364.53,4.39,1.17,0.00280656,21.55,4548.9,40.11,0.1398,87.43,3.798,0.608,0.6446,423.4,14.136,,,0.349,521.1,0.3106,2.7427,5.386,1.3078
2024-03-08,532.0,2.95,7.63,0.1881,0.2501,35.21,12591.1,14.61,0.1055,76.92,501.55,0.00798577,1.46,1.34,1.01,0.0604,30.04,3.5,0.2764,1.91,0.00449554,19.29,288.72,4.57,1.15,0.00298826,22.58,4264.69,42.85,0.1322,85.93,4.005,0.6191,0.5476,402.6,12.579,,,0.3424,588.2,0.4289,2.8961,6.051,2.7008
2024-03-15,627.93,3.0,7.73,0.1892,0.2785,35.88,12934.51,15.51,0.1081,84.35,548.99,0.00876591,1.48,1.33,1.08,0.0579,32.05,3.81,0.2761,1.94,0.004088,20.23,297.83,4.99,1.21,0.00308993,23.0,4436.13,36.52,0.135,89.65,4.242,0.6325,0.4996,485.1,15.129,4.0029,,0.3355,560.2,0.5382,2.4484,7.097,2.2758
2024-03-22,619.19,2.96,8.06,0.1885,0.2421,33.97,12686.67,17.29,0.1033,70.78,504.76,0.00808461,1.3,1.32,1.09,0.0554,34.48,3.69,0.2973,1.9,0.00437136,21.05,255.31,4.24,1.24,0.00296268,23.66,4622.16,36.78,0.1411,105.01,3.969,0.6292,0.6095,678.7,18.776,6.6883,,0.3629,602.1,0.4788,3.0597,8.224,2.4606
2024-03-29,627.0,2.97,7.45,0.18,0.2229,33.89,13235.56,14.87,0.1042,69.83,461.38,0.00820857,1.15,1.23,1.14,0.0565,33.24,3.79,0.3062,1.78,0.00401359,20.44,257.42,4.11,1.26,0.00278798,23.33,4854.47,35.23,0.1293,101.21,3.782,0.5944,0.5696,684.8,17.134,5.7073,,0.3276,584.4,0.3613,2.6964,10.598,2.1108
2024-04-05,636.15,3.08,7.17,0.1874,0.2177,32.87,12827.85,14.49,0.1075,72.33,454.55,0.00781929,1.09,1.19,1.15,0.0548,30.55,3.78,0.3049,1.85,0.00398987,21.31,242.44,4.06,1.25,0.00278183,24.06,4776.6,26.03,0.1106,79.72,3.139,0.5033,0.389,525.7,12.881,3.7604,,0.277,550.2,0.2332,2.0568,7.76,1.5275
2024-04-12,651.33,3.06,6.98,0.1826,0.2149,28.72,11947.51,13.64,0.1018,73.92,468.8,0.00819385,1.07,1.11,1.14,0.0521,31.46,3.84,0.2828,1.77,0.00389733,20.51,245.36,3.6,1.22,0.00281839,25.0,4669.98,28.27,0.1139,84.16,3.397,0.5246,0.4051,502.2,15.093,4.0368,,0.4107,574.0,0.2514,2.4511,7.225,1.6895
2024-04-19,644.55,3.15,6.56,0.178,0.2112,23.11,11744.09,13.56,0.0955,68.87,515.84,0.00803093,1.05,1.12,1.09,0.0553,29.54,3.66,0.285,1.87,0.00405156,19.75,247.91,3.54,1.15,0.0027407,26.55,4787.0,25.78,0.1123,83.99,2.889,0.5103,0.5325,470.5,13.58,4.556,,0.388,603.9,0.2425,2.2102,7.028,1.5742
2024-04-26,569.92,3.12,6.3,0.1791,0.2068,22.22,11554.16,13.32,0.0963,63.27,487.39,0.00867233,0.9757,1.1,1.07,0.0555,29.95,3.73,0.285,1.68,0.00368352,18.65,271.09,3.73,1.22,0.00258168,29.51,4830.31,24.23,0.1109,81.32,2.799,0.5296,0.6206,469.0,12.987,4.1,,0.3692,593.0,0.2262,2.3419,7.942,1.6824
2024-05-03,564.3,3.01,6.17,0.1739,0.183,18.53,11157.7,12.66,0.1019,60.32,453.36,0.00809535,0.9562,1.09,1.12,0.0605,31.39,3.62,0.2784,1.84,0.0035746,17.91,286.31,3.47,1.08,0.00227911,27.13,4993.09,23.5,0.1048,81.41,2.625,0.4993,0.5346,433.0,11.721,3.695,,0.3257,595.6,0.2119,2.2242,8.154,1.608
2024-05-10,555.39,3.38,6.12,0.1701,0.1765,18.01,10724.3,13.32,0.0972,58.46,420.16,0.00846873,0.8345,0.935,1.17,0.0549,27.52,3.44,0.2931,1.35,0.00342038,17.78,266.79,2.67,1.13,0.00243295,25.76,5248.11,24.15,0.1055,82.4,2.722,0.5096,0.5077,484.9,12.616,3.296,,0.3061,578.0,0.2255,2.2153,8.115,1.7895
2024-05-17,576.39,3.12,5.67,0.1727,0.1806,19.44,10952.31,12.83,0.0895,58.44,356.75,0.00767171,0.8285,0.9438,1.13,0.0552,26.6,2.81,0.3035,1.36,0.00369371,16.79,260.7,2.54,1.15,0.00253511,25.28,4981.54,24.83,0.1086,83.9,3.193,0.5283,0.5212,484.0,12.051,5.205,,0.306,602.1,0.2177,2.2602,7.861,1.7853
2024-05-24,563.3,3.18,5.63,0.1738,0.1669,19.05,10858.26,12.83,0.0938,53.49,346.14,0.00804982,0.7963,0.8515,1.07,0.0562,27.82,2.61,0.2978,1.36,0.00349897,15.6,252.35,2.47,1.13,0.00255441,22.35,5125.54,24.23,0.1051,83.11,3.138,0.5135,0.4853,458.3,11.86,4.634,,0.2916,601.5,0.2183,2.1152,7.902,1.6726
2024-05-31,592.89,3.24,4.83,0.1723,0.1658,19.48,10362.72,12.84,0.094,55.75,358.01,0.00751538,0.8475,0.8398,1.09,0.0582,24.77,2.58,0.2817,1.29,0.003464,14.57,246.36,2.41,1.01,0.00262007,21.66,5028.79,27.81,0.0999,80.49,2.934,0.4986,0.4469,474.6,11.029,4.063,,0.2681,676.8,0.1963,1.7413,8.211,1.6744
2024-06-07,572.47,3.15,4.47,0.1588,0.1596,20.3,10179.12,12.95,0.092,55.88,357.37,0.00684155,0.8025,0.8154,1.17,0.0549,24.6,2.56,0.278,1.18,0.0035532,15.01,224.67,2.28,1.03,0.00262162,21.89,5323.28,25.06,0.0992,78.98,2.578,0.4891,0.429,428.4,9.62,4.014,,0.24,610.7,0.189,1.4628,8.522,1.765
2024-06-14,586.16,3.47,4.33,0.1613,0.1614,20.09,10932.64,13.15,0.0944,53.08,358.25,0.00688237,0.8464,0.8291,1.16,0.0526,23.84,2.62,0.2894,1.2,0.00339483,14.84,225.8,2.37,0.9842,0.0025889,20.69,5086.46,20.26,0.0896,73.37,2.277,0.4797,0.3595,381.1,7.887,3.293,,0.2048,585.1,0.1464,1.4381,8.598,1.4561
2024-06-21,567.73,3.39,4.24,0.1595,0.1503,18.74,9677.07,11.79,0.0901,52.09,347.58,0.00749097,0.8441,0.8256,1.16,0.0541,21.35,2.75,0.2467,1.15,0.00341999,13.69,209.19,2.35,1.03,0.00266535,21.28,5359.8,23.53,0.0913,75.31,2.086,0.4761,0.3539,394.0,8.171,3.026,,0.2064,577.6,0.1588,1.4062,7.633,1.7742
2024-06-28,525.23,3.41,4.41,0.1604,0.1471,16.56,10139.69,11.33,0.0881,52.61,351.44,0.00692829,0.8248,0.7484,1.11,0.0489,20.19,2.73,0.2265,1.19,0.00373341,11.9,172.78,2.05,0.8803,0.00277242,22.2,5025.52,18.62,0.0839,62.05,1.708,0.4195,0.2974,312.7,6.922,1.896,,0.1738,498.3,0.1284,1.1502,7.901,1.5515
2024-07-05,499.89,3.04,4.23,0.157,0.1341,15.62,9579.19,11.08,0.0882,50.21,389.93,0.00544056,0.766,0.6324,1.04,0.0465,18.58,2.75,0.2241,1.11,0.00359927,11.01,164.27,2.19,0.9052,0.00279496,21.77,5055.61,21.64,0.1046,69.92,2.104,0.5205,0.3194,376.6,8.623,2.089,,0.1876,536.2,0.1551,1.1924,6.672,1.8467
2024-07-12,451.94,2.93,4.0,0.157,0.1254,15.08,9006.78,10.22,0.0837,48.25,370.66,0.00511326,0.6397,0.5909,1.01,0.0443,17.58,2.57,0.2106,1.07,0.00380394,10.14,150.18,2.26,0.9014,0.0027062,21.61,4605.52,27.47,0.1054,73.98,2.324,0.5984,0.3601,401.3,10.722,2.405,,0.2132,598.7,0.1684,1.4224,7.272,2.6817
2024-07-19,412.31,2.62,3.59,0.1522,0.1266,14.46,9031.01,10.24,0.0811,48.7,383.15,0.00528127,0.7106,0.5735,0.8949,0.0437,17.17,2.42,0.1997,1.07,0.0035612,9.5,151.26,2.12,0.886,0.00276638,22.51,4466.6,24.22,0.1003,71.07,2.01,0.6012,0.3364,416.8,9.346,2.159,,0.2015,580.4,0.1758,1.2424,7.872,2.408
2024-07-26,406.27,2.67,3.72,0.1278,0.133,14.6,9186.95,9.8,0.0742,48.99,376.65,0.00533889,0.7334,0.5416,0.8808,0.043,16.99,2.42,0.1947,1.05,0.00333921,8.6,153.59,2.03,0.8892,0.00281123,20.41,4611.93,17.65,0.0882,62.46,1.613,0.5228,0.2816,332.5,7.328,1.473,,0.1548,501.7,0.1253,0.9002,7.69,1.624
2024-08-02,414.28,2.73,3.73,0.1368,0.1332,15.57,9029.22,9.47,0.0684,47.51,389.45,0.00573195,0.735,0.5506,0.8355,0.0403,17.01,2.57,0.184,1.09,0.00332638,8.32,174.78,2.03,0.9857,0.00286548,18.65,4925.14,17.66,0.0978,59.73,1.554,0.5528,0.315,330.2,6.826,1.388,,0.1666,520.4,0.1334,0.8596,6.725,1.732
2024-08-09,402.26,2.55,3.5,0.1272,0.1327,16.21,9188.48,9.38,0.0662,50.31,349.11,0.00601817,0.766,0.5722,0.8118,0.0406,17.87,2.48,0.1973,1.15,0.00324824,9.26,176.13,2.02,0.9808,0.00288491,20.15,4921.39,17.85,0.0935,66.33,1.631,0.5631,0.2934,333.1,7.149,1.434,,0.1701,538.9,0.1349,0.8429,7.051,1.691
2024-08-16,358.3,2.46,3.55,0.1295,0.126,17.1,9438.63,10.44,0.0637,49.3,351.72,0.00587886,0.7915,0.6063,0.7936,0.0402,19.12,2.35,0.1831,1.08,0.00348798,6.64,213.89,2.11,0.8898,0.00285546,17.46,4880.99,22.37,0.1009,64.82,1.763,0.6,0.3241,356.3,8.513,1.658,,0.1919,575.4,0.159,1.2659,7.306,1.837
2024-08-23,329.11,2.36,3.59,0.1232,0.1058,16.97,10056.18,9.89,0.0611,48.01,358.29,0.00594384,0.7244,0.6342,0.8132,0.0393,21.56,2.42,0.1788,0.9882,0.00359817,6.84,198.05,2.07,0.9149,0.00267972,17.75,4886.7,16.43,0.0899,63.59,1.592,0.5472,0.2654,312.7,7.191,1.294,,0.1603,520.4,0.1299,1.1792,7.841,1.44
2024-08-30,326.89,2.48,3.21,0.1176,0.0993,16.37,9986.29,10.04,0.0607,49.19,329.61,0.00583233,0.7265,0.6058,0.8345,0.0378,20.97,2.39,0.1827,0.9524,0.00380379,7.25,178.4,1.86,0.8873,0.00260321,18.35,5196.03,16.25,0.0899,60.95,1.429,0.5295,0.2633,305.4,7.413,1.247,,0.16,491.4,0.1269,1.0622,7.354,1.473
2024-09-06,341.28,2.6,3.04,0.1176,0.0899,16.83,9830.31,10.46,0.055,50.34,305.57,0.00594206,0.7402,0.6403,0.8452,0.0405,20.57,2.37,0.1939,0.9734,0.00365827,6.56,177.22,1.76,0.9148,0.00259754,18.45,5248.09,18.66,0.0951,63.24,1.525,0.5706,0.2691,316.4,8.326,1.366,,0.1721,561.5,0.1379,1.3875,7.37,1.461
2024-09-13,352.88,2.48,3.04,0.1151,0.084,16.96,9599.57,11.18,0.0564,50.9,303.57,0.0066103,0.7547,0.6745,0.8181,0.0394,21.28,2.37,0.2019,1.03,0.003582,6.6,155.98,1.72,0.9425,0.00251518,20.19,5328.84,21.69,0.0961,68.68,1.592,0.5871,0.3176,342.6,8.248,1.462,,0.1911,580.7,0.1443,1.571,8.018,1.518
2024-09-20,369.98,2.71,3.35,0.124,0.0866,19.37,9241.6,11.78,0.0569,51.49,288.36,0.00679636,0.8436,0.688,0.7677,0.0372,21.09,2.47,0.2269,0.9973,0.00342494,7.41,181.82,1.98,0.9588,0.00248627,20.25,5314.39,23.24,0.1017,69.27,1.89,0.6412,0.3562,352.6,9.537,1.74,4.344,0.2029,597.1,0.1772,1.6178,8.71,1.92
2024-09-27,385.34,2.9,3.19,0.128,0.0931,20.59,9605.49,11.82,0.0582,51.28,273.53,0.00808043,0.8468,0.7378,0.8561,0.0377,22.09,2.5,0.253,1.04,0.00316234,7.13,177.41,2.14,1.01,0.00248629,20.82,5712.27,20.76,0.0923,67.02,1.67,0.5336,0.3436,324.6,8.522,1.455,3.896,0.184,567.6,0.1819,1.4591,9.033,1.812
2024-10-04,394.05,2.82,3.36,0.1361,0.0962,23.34,9864.17,12.23,0.0557,57.67,274.4,0.00856832,0.9409,0.8659,0.8734,0.0384,23.94,2.56,0.2863,1.09,0.00316755,7.95,197.85,2.28,1.11,0.00257161,22.92,6333.47,20.33,0.0905,64.8,1.56,0.5321,0.3308,321.3,7.921,1.432,3.94,0.1845,567.1,0.1662,1.3917,8.698,1.844
2024-10-11,388.16,2.95,3.66,0.148,0.1023,22.3,10725.74,13.17,0.0497,64.74,296.5,0.00948377,1.03,0.9324,0.9793,0.0411,27.63,2.75,0.2758,1.15,0.00325012,8.83,189.46,2.49,1.05,0.00287454,22.79,6879.67,22.17,0.0972,74.3,1.701,0.5482,0.3554,369.9,8.348,1.73,4.758,0.2048,599.3,0.1647,1.4329,9.132,2.457
2024-10-18,417.7,3.14,3.39,0.1427,0.1081,26.1,11434.43,14.81,0.0458,63.63,319.14,0.0112,1.04,1.05,1.07,0.0427,31.04,2.79,0.3078,1.21,0.00335736,8.82,210.67,2.8,1.21,0.00295476,23.77,7144.26,18.99,0.0943,71.06,1.502,0.5168,0.3105,352.2,7.797,1.402,4.555,0.1749,587.6,0.1422,1.2578,9.081,3.483
2024-10-25,428.78,3.29,4.0,0.1503,0.1283,29.31,12581.57,14.9,0.0441,64.3,316.88,0.0122,1.14,1.12,1.13,0.0441,32.56,2.92,0.3306,1.25,0.00374489,10.07,210.44,3.16,1.15,0.00316224,24.92,7127.36,16.88,0.0906,66.86,1.292,0.503,0.2753,340.1,7.184,1.221,4.264,0.1586,552.1,0.1323,1.1231,8.672,3.336
2024-11-01,432.53,3.7,3.94,0.1513,0.1354,31.2,14033.91,15.93,0.0431,72.65,323.49,0.0131,1.25,1.15,1.21,0.0479,34.6,3.12,0.3758,1.16,0.00364031,11.11,235.89,3.8,1.24,0.00318707,27.93,7832.75,25.75,0.1084,76.58,1.652,0.5884,0.3355,441.3,9.001,1.727,5.556,0.2041,640.2,0.1701,1.5307,8.384,5.404
2024-11-08,421.35,4.17,4.51,0.1533,0.1468,36.02,14441.62,16.56,0.0402,64.48,330.51,0.0152,1.21,1.21,1.33,0.0441,41.99,3.42,0.3874,1.21,0.00360526,10.65,269.16,3.93,1.29,0.0032326,28.96,7695.4,24.55,0.1964,87.2,1.461,1.0543,0.3421,433.1,8.986,1.593,5.249,0.218,625.0,0.1536,1.2851,9.569,5.868
2024-11-15,469.1,4.54,4.3,0.1655,0.1391,37.05,15476.32,18.88,0.0418,66.49,362.25,0.0171,1.32,1.24,1.38,0.0439,43.11,3.67,0.4278,1.26,0.00322612,11.72,310.83,4.06,1.38,0.00329199,31.89,7254.31,28.43,0.5362,96.92,1.588,1.4331,0.4147,515.2,11.642,2.008,5.01,0.2391,642.7,0.1693,1.4244,9.655,6.122
2024-11-22,462.59,4.39,4.7,0.1432,0.1512,42.11,16143.76,19.23,0.0385,65.7,385.01,0.0183,1.32,1.28,1.46,0.0458,49.71,3.98,0.4652,1.29,0.0031734,13.71,284.65,4.12,1.38,0.00374996,32.71,7742.27,29.99,0.5607,119.55,2.2,2.2937,0.4978,532.0,12.771,2.594,5.816,0.2896,662.3,0.2261,1.862,11.417,5.271
2024-11-29,492.12,4.27,4.7,0.1359,0.161,40.56,16424.39,22.09,0.0397,67.57,426.6,0.00366802,1.39,1.32,1.48,0.0471,56.59,4.27,0.4327,1.4,0.00323583,13.93,290.47,4.27,1.45,0.0037622,34.22,7903.54,33.27,0.4931,134.91,2.305,2.6013,0.5119,622.3,14.573,2.925,6.705,0.3474,740.3,0.2491,2.052,11.602,4.987
2024-12-06,478.39,4.51,4.86,0.1406,0.1716,45.16,16657.63,21.74,0.0397,66.17,477.76,0.00346802,1.37,1.22,1.64,0.0514,54.09,4.23,0.4375,1.44,0.00339081,14.47,296.68,4.57,1.55,0.00390293,36.47,8007.29,28.59,0.4304,121.11,2.155,2.4469,0.4267,546.2,13.194,2.698,5.991,0.2824,716.4,0.2103,1.7645,13.026,5.427
2024-12-13,486.91,4.56,5.03,0.1457,0.1765,47.51,16119.56,20.97,0.0379,69.33,496.48,0.00344539,1.42,1.22,1.65,0.0506,56.63,4.33,0.4171,1.5,0.00339167,17.3,301.12,4.79,1.43,0.00421296,37.97,7760.43,20.42,0.3564,99.78,1.839,2.2031,0.3525,445.8,9.928,1.954,4.949,0.2244,656.8,0.1543,1.2597,13.56,4.329
2024-12-20,479.42,5.01,5.09,0.1298,0.1531,45.13,15489.79,21.41,0.0339,68.36,487.89,0.00329816,1.41,1.38,1.59,0.0448,61.38,4.41,0.4562,1.38,0.00322646,18.92,324.24,4.3,1.52,0.00427867,38.3,7740.5,20.31,0.3382,98.51,1.916,2.0942,0.3607,439.1,10.154,2.011,5.387,0.2402,710.7,0.1615,1.3197,12.866,4.902
2024-12-27,490.41,4.88,5.66,0.1263,0.1484,45.38,14198.43,22.77,0.0322,73.03,479.21,0.00323117,1.4,1.38,1.65,0.0442,63.73,4.05,0.4525,1.42,0.00288541,17.42,316.71,4.63,1.58,0.00425798,40.4,7815.93,25.41,0.4407,115.72,2.0,2.3994,0.4309,470.9,12.121,2.336,5.274,0.2573,708.3,0.1775,1.4843,16.03,5.728
2025-01-03,494.81,5.01,5.34,0.1333,0.1613,47.4,15395.81,22.75,0.0277,79.23,475.12,0.00348439,1.43,1.27,1.6,0.0473,59.76,4.02,0.4418,1.48,0.00264186,15.36,331.05,4.84,1.32,0.00452775,38.63,7714.86,20.84,0.4224,102.34,1.88,2.5046,0.4019,447.9,10.229,1.928,4.052,0.2461,695.2,0.1473,1.3223,18.071,4.666
2025-01-10,475.98,4.84,5.44,0.1404,0.1502,47.38,15050.78,23.29,0.0244,68.78,498.67,0.00333823,1.52,1.28,1.62,0.0507,58.25,3.77,0.4488,1.53,0.00245493,15.5,357.6,5.02,1.38,0.004812,38.23,7532.97,20.69,0.4332,115.57,1.76,2.9587,0.3427,427.7,9.893,1.972,4.095,0.2405,698.2,0.1624,1.2692,18.405,6.437
2025-01-17,523.66,4.5,5.08,0.123,0.148,49.29,15411.89,24.54,0.0234,69.09,479.02,0.00328683,1.63,1.27,1.58,0.0506,51.97,3.8,0.4053,1.63,0.00252879,15.09,360.81,5.42,1.38,0.00481748,39.66,8152.39,20.14,0.4063,117.11,1.61,3.0223,0.331,425.2,8.807,1.738,3.872,0.2266,685.0,0.15,1.2133,19.96,7.151
2025-01-24,516.52,4.09,5.01,0.1205,0.1352,52.43,14675.8,25.56,0.0208,66.72,481.34,0.0032157,1.67,1.34,1.62,0.047,49.21,3.6,0.398,1.62,0.0025475,14.43,319.79,5.52,1.46,0.00466323,38.8,7409.99,15.52,0.354,109.12,1.323,2.58,0.2678,360.4,7.487,1.411,3.12,0.2114,645.9,0.1427,0.9103,24.794,5.641
2025-01-31,457.97,3.81,4.25,0.1145,0.129,50.27,14612.6,26.17,0.0199,64.22,491.97,0.00344443,1.79,1.14,1.7,0.0466,46.81,3.85,0.3781,1.59,0.00243536,14.47,316.6,5.16,1.46,0.00442485,35.19,7563.88,13.72,0.314,107.2,1.094,2.3928,0.2505,324.5,6.95,1.139,3.181,0.1921,624.5,0.1106,0.767,21.25,4.723
2025-02-07,449.88,4.02,4.06,0.1146,0.1178,45.0,14474.73,23.2,0.0199,62.78,506.97,0.003575,1.78,1.15,1.63,0.0452,46.2,3.86,0.3812,1.51,0.00227623,13.45,345.99,5.28,1.35,0.00414564,36.48,7514.23,14.9,0.3426,125.71,1.277,2.7283,0.3971,326.3,6.996,1.104,3.596,0.1956,681.3,0.1201,0.7888,21.15,4.936
2025-02-14,495.71,4.03,3.92,0.1043,0.1202,44.52,15053.87,19.85,0.0183,60.6,483.56,0.00325448,1.7,1.03,1.62,0.0465,49.32,3.9,0.3923,1.49,0.00217331,13.36,263.63,4.88,1.35,0.00415144,33.92,7157.64,16.14,0.3331,129.85,1.196,2.5763,0.3639,327.8,7.065,1.14,3.443,0.1872,648.8,0.1203,0.7464,23.223,4.198
2025-02-21,499.08,3.64,3.56,0.0999,0.116,40.46,15013.11,19.48,0.0172,59.52,526.11,0.00339061,1.7,0.9653,1.5,0.0451,54.87,3.92,0.4173,1.5,0.00204179,12.29,263.69,5.11,1.27,0.00411112,33.51,6586.03,14.34,0.3511,127.89,0.961,2.9396,0.3506,334.2,7.228,0.94,2.838,0.1708,613.6,0.1145,0.6617,23.235,2.858
2025-02-28,501.29,3.66,3.74,0.0959,0.125,41.0,16020.46,16.96,0.0164,59.99,522.67,0.00350269,1.7,0.927,1.54,0.0442,45.97,4.16,0.4175,1.49,0.00201663,11.89,225.33,4.1,1.28,0.00429046,32.46,5383.1,9.47,0.263,94.62,0.8288,2.1387,0.2686,357.5,5.427,0.7218,2.15,0.146,566.7,0.0912,0.5376,23.117,1.678
2025-03-07,466.55,3.74,3.45,0.0982,0.1193,37.53,14796.59,16.3,0.0157,57.8,540.04,0.00351913,1.58,0.8857,1.51,0.0446,43.13,4.02,0.4111,1.42,0.00180768,11.51,236.45,4.52,1.22,0.0041977,31.73,5267.57,9.59,0.2625,90.22,0.7791,2.2938,0.2808,332.9,5.568,0.6797,2.129,0.1445,601.0,0.0827,0.517,19.816,1.557
2025-03-14,497.44,4.01,3.45,0.0958,0.1167,39.84,14951.92,14.56,0.0141,58.63,590.32,0.00351652,1.43,0.8902,1.67,0.0434,41.96,3.99,0.3999,1.46,0.00188039,10.94,226.46,4.61,1.2,0.00437403,31.46,4691.18,9.95,0.2831,91.48,0.7808,2.4393,0.28,325.4,5.834,0.6534,2.677,0.1492,621.6,0.08927,0.5127,21.248,1.776
2025-03-21,549.12,3.93,3.48,0.0892,0.1138,37.67,14818.82,13.99,0.0133,56.54,569.11,0.00333791,1.43,0.8688,1.59,0.0415,40.8,3.98,0.3803,1.5,0.00203027,10.63,230.79,5.21,1.16,0.00447151,28.18,4494.93,8.69,0.2669,86.1,0.7059,2.1369,0.2578,299.2,5.27,0.5885,2.5,0.1382,602.3,0.08036,0.4725,23.182,1.715
2025-03-28,574.73,4.03,3.25,0.0849,0.0987,36.5,15291.14,14.33,0.014,53.97,550.62,0.00313358,1.13,0.8411,1.67,0.0414,39.45,3.72,0.3394,1.4,0.00199147,10.42,222.91,4.47,1.14,0.00460911,29.49,4613.73,7.07,0.2263,70.62,0.6213,1.9218,0.2185,272.2,4.587,0.487,2.898,0.1298,581.5,0.07952,0.4075,22.273,1.563
2025-04-04,538.43,3.9,3.11,0.0815,0.0966,32.3,14880.1,14.4,0.0141,51.08,528.11,0.00300978,1.18,0.8288,1.67,0.0426,41.29,3.83,0.3387,1.32,0.00196144,10.51,242.25,3.76,1.13,0.00442398,30.34,4373.69,8.0,0.238,77.85,0.5263,2.1196,0.2643,342.8,5.006,0.4836,3.295,0.1334,584.3,0.07052,0.5056,20.676,1.905
