date,AAVE,ADA,APT,AVAX,BTC,DOT,DYDX,ETH,FIL,JUP,LINK,POL,NEAR,OKB,ONDO,RENDER,SOL,GRAM,TRX,UNI,ZEC,INJ,XLM,LTC,XRP,GLM,BCH,ICP,BNB,RAY,GT,PENDLE,HBAR,ETHFI,HYPE
2025-02-14,495.71,4.03,3.92,44.52,15053.87,19.85,0.0183,60.6,483.56,1.7,1.62,0.0465,49.32,3.9,0.3923,0.00217331,13.36,1.35,0.00415144,33.92,7157.64,16.14,0.3331,129.85,2.5763,0.3639,327.8,7.065,648.8,4.198,23.235,3.415,0.2111,1.152,23.208
2025-02-21,499.08,3.64,3.56,40.46,15013.11,19.48,0.0172,59.52,526.11,1.7,1.5,0.0451,54.87,3.92,0.4173,0.00204179,12.29,1.27,0.00411112,33.51,6586.03,14.34,0.3511,127.89,2.9396,0.3506,334.2,7.228,613.6,2.858,23.117,3.081,0.26413,1.056,20.527
2025-02-28,501.29,3.66,3.74,41.0,16020.46,16.96,0.0164,59.99,522.67,1.7,1.54,0.0442,45.97,4.16,0.4175,0.00201663,11.89,1.28,0.00429046,32.46,5383.1,9.47,0.263,94.62,2.1387,0.2686,357.5,5.427,566.7,1.678,19.816,2.062,0.19925,0.673,14.423
2025-03-07,466.55,3.74,3.45,37.53,14796.59,16.3,0.0157,57.8,540.04,1.58,1.51,0.0446,43.13,4.02,0.4111,0.00180768,11.51,1.22,0.0041977,31.73,5267.57,9.59,0.2625,90.22,2.2938,0.2808,332.9,5.568,601.0,1.557,21.248,2.064,0.18485,0.662,12.969
2025-03-14,497.44,4.01,3.45,39.84,14951.92,14.56,0.0141,58.63,590.32,1.43,1.67,0.0434,41.96,3.99,0.3999,0.00188039,10.94,1.2,0.00437403,31.46,4691.18,9.95,0.2831,91.48,2.4393,0.28,325.4,5.834,621.6,1.776,23.182,2.676,0.18591,0.656,16.305
2025-03-21,549.12,3.93,3.48,37.67,14818.82,13.99,0.0133,56.54,569.11,1.43,1.59,0.0415,40.8,3.98,0.3803,0.00203027,10.63,1.16,0.00447151,28.18,4494.93,8.69,0.2669,86.1,2.1369,0.2578,299.2,5.27,602.3,1.715,22.273,2.526,0.16766,0.588,12.48
2025-03-28,574.73,4.03,3.25,36.5,15291.14,14.33,0.014,53.97,550.62,1.13,1.67,0.0414,39.45,3.72,0.3394,0.00199147,10.42,1.14,0.00460911,29.49,4613.73,7.07,0.2263,70.62,1.9218,0.2185,272.2,4.587,581.5,1.563,20.676,2.639,0.14002,0.448,10.275
2025-04-04,538.43,3.9,3.11,32.3,14880.1,14.4,0.0141,51.08,528.11,1.18,1.67,0.0426,41.29,3.83,0.3387,0.00196144,10.51,1.13,0.00442398,30.34,4373.69,8.0,0.238,77.85,2.1196,0.2643,342.8,5.006,584.3,1.905,22.469,3.221,0.16528,0.472,15.41
2025-04-11,516.14,4.07,3.38,30.46,14551.48,13.81,0.0141,49.24,547.98,1.13,1.6,0.0424,39.37,4.14,0.3277,0.00203339,10.23,1.09,0.00417825,28.66,4385.91,8.53,0.2436,77.79,2.0787,0.2647,336.1,4.877,588.4,2.158,22.507,3.114,0.16602,0.475,17.626
2025-04-18,549.46,4.29,3.29,31.2,14903.06,13.73,0.0136,42.09,559.92,1.15,1.6,0.0441,39.04,4.29,0.3494,0.00176645,10.88,1.11,0.0042873,26.88,4231.13,9.68,0.2841,85.39,2.252,0.2769,345.5,5.026,599.5,2.931,22.166,3.299,0.19024,0.558,17.395
2025-04-25,605.66,4.5,3.58,33.76,15155.26,14.89,0.012,44.08,636.8,1.3,1.65,0.047,38.29,4.52,0.347,0.00178765,11.59,1.1,0.00416881,30.16,4458.05,9.28,0.2654,85.05,2.156,0.2611,356.2,4.605,588.9,2.614,21.435,3.212,0.17614,0.52,19.907
2025-05-02,582.98,4.41,3.77,35.16,15176.61,12.55,0.0114,45.55,588.3,1.23,1.82,0.048,35.77,4.21,0.3704,0.00171456,10.6,1.11,0.0039345,28.42,4412.01,13.16,0.3064,100.12,2.367,0.2899,408.4,5.763,651.6,3.1,21.886,3.906,0.20685,1.077,24.849
2025-05-09,576.47,4.74,3.98,33.62,14800.74,12.65,0.0117,45.69,608.93,1.18,1.66,0.0441,32.38,4.36,0.4097,0.00166745,11.67,1.14,0.00397959,29.71,4558.34,12.34,0.2925,100.94,2.428,0.2731,406.5,5.333,654.1,3.404,21.81,4.181,0.19685,1.359,27.079
2025-05-16,595.31,4.9,4.22,33.72,15031.11,13.12,0.0112,43.68,608.95,1.26,1.61,0.0497,31.74,4.64,0.4209,0.00173834,11.33,1.15,0.00397701,30.59,4174.66,13.1,0.2878,95.6,2.3417,0.2641,422.7,5.265,663.6,3.218,21.172,4.416,0.1882,1.238,39.073
2025-05-23,614.15,4.91,4.33,33.03,14783.23,14.14,0.0108,44.23,648.62,1.24,1.64,0.0466,33.87,4.73,0.4603,0.0017416,12.35,1.22,0.00397456,33.36,4244.03,12.14,0.2674,88.39,2.1792,0.2352,403.4,4.937,654.5,2.538,19.281,4.122,0.16869,1.17,34.183
2025-05-30,675.84,4.76,4.36,33.1,14452.5,12.87,0.0109,45.32,682.15,1.18,1.54,0.0471,33.09,4.26,0.4102,0.00170146,12.21,1.23,0.00395954,32.95,4326.75,13.27,0.2677,87.18,2.267,0.2322,410.8,5.556,652.0,2.262,18.261,4.054,0.16931,1.155,34.943
2025-06-06,693.45,4.1,4.43,33.25,14519.87,13.64,0.0116,46.89,696.98,1.19,1.53,0.047,33.76,4.32,0.4447,0.00172119,12.95,1.26,0.00445811,34.05,4403.22,11.44,0.2587,86.3,2.1655,0.2292,460.4,5.516,647.5,2.143,16.711,3.695,0.15442,1.072,41.175
2025-06-13,689.02,4.29,4.2,36.7,15770.43,14.44,0.0113,49.47,713.13,1.08,1.6,0.0485,33.7,4.36,0.4437,0.00168915,12.09,1.33,0.00411782,34.66,4729.71,9.71,0.2289,80.21,2.0172,0.2051,454.9,4.555,607.8,1.849,15.915,3.269,0.13363,0.838,35.795
2025-06-20,684.12,4.06,4.2,37.26,16495.42,12.46,0.0108,50.8,768.16,1.11,1.68,0.0499,29.41,4.33,0.4284,0.00150727,13.59,1.44,0.0041835,34.08,4847.79,11.44,0.2403,87.96,2.2061,0.2283,504.5,5.081,649.1,2.186,15.74,3.709,0.15269,1.042,39.74
2025-06-27,621.27,3.98,4.54,37.1,16618.34,10.91,0.0104,47.09,753.32,1.13,1.81,0.0537,29.72,4.45,0.4194,0.00155799,11.06,1.33,0.00401688,36.8,4957.41,10.64,0.2505,87.35,2.2709,0.2269,491.5,4.837,662.9,2.162,15.255,3.424,0.15936,0.955,39.907
2025-07-04,614.93,4.04,5.02,38.32,17810.75,11.1,0.0104,50.12,836.61,1.12,1.83,0.0566,29.11,4.84,0.4204,0.0014327,11.52,1.3,0.00400669,38.1,5258.9,12.41,0.4706,94.62,2.8361,0.2609,508.0,5.456,691.1,2.776,15.744,3.921,0.24135,1.149,48.91
2025-07-11,646.65,3.96,5.0,37.22,16351.85,11.01,0.0104,55.96,833.38,1.05,1.85,0.0631,29.62,4.97,0.43,0.00127278,12.26,1.24,0.00418565,39.54,5285.39,14.99,0.4625,116.59,3.454,0.2886,548.0,5.977,751.1,2.911,17.518,4.619,0.27086,1.323,46.029
2025-07-18,701.19,3.92,4.97,33.44,14841.46,11.69,0.0104,53.46,869.45,1.14,2.01,0.057,30.38,5.18,0.4466,0.00131588,13.66,1.29,0.00436542,39.43,5347.98,15.42,0.4442,114.78,3.2389,0.311,590.0,5.8,815.6,3.111,18.267,4.427,0.29161,1.277,43.64
2025-07-25,675.53,3.99,4.98,36.42,14085.36,11.82,0.00921871,55.52,848.58,1.11,1.74,0.0542,34.06,5.16,0.4656,0.00123549,12.61,1.32,0.00449766,39.95,5476.79,12.98,0.3994,110.39,2.948,0.2358,544.2,5.115,748.6,2.572,17.038,3.975,0.24851,1.001,38.189
2025-08-01,704.43,4.34,4.63,34.7,14105.97,10.92,0.00861966,56.22,855.96,1.16,1.78,0.0591,33.91,4.85,0.4681,0.0012553,13.12,1.33,0.00446002,40.22,5480.07,14.39,0.4446,123.75,3.187,0.2681,570.5,5.631,801.9,3.421,16.81,5.46,0.25929,1.234,45.293
2025-08-08,755.78,4.34,4.95,33.86,15215.24,10.59,0.00856755,54.41,782.07,1.13,1.66,0.045,35.26,4.6,0.4505,0.00121818,13.31,1.34,0.00423105,31.23,5710.73,15.47,0.4245,120.71,3.0877,0.2557,582.0,5.479,860.0,3.565,17.7,5.539,0.25208,1.212,46.023
2025-08-15,691.05,4.18,4.28,34.79,15058.0,10.89,0.00876132,55.31,745.0,1.03,1.65,0.0453,40.67,4.52,0.4677,0.00111185,14.47,1.32,0.00417473,32.07,5996.54,14.34,0.4079,118.19,3.0258,0.248,583.2,5.269,867.3,3.607,17.431,5.894,0.24811,1.277,46.024
2025-08-22,661.69,4.4,4.76,36.7,15646.98,11.16,0.00862655,51.71,786.25,0.9467,1.7,0.0444,40.54,4.69,0.461,0.0011441,13.16,1.37,0.00450292,33.14,6117.5,12.71,0.3528,108.89,2.7757,0.2345,544.2,4.75,861.9,3.455,16.883,4.612,0.21894,1.068,44.303
2025-08-29,681.01,4.48,4.59,34.26,15335.25,11.95,0.00785525,49.46,818.17,0.9116,1.67,0.0413,41.11,4.75,0.4757,0.00115075,13.22,1.4,0.00468176,33.35,6582.82,13.03,0.3616,114.9,2.877,0.2344,603.2,4.827,874.8,3.219,16.884,4.635,0.21953,1.172,47.086
2025-09-05,675.55,4.66,4.41,36.25,15314.23,12.14,0.00787391,48.29,828.05,0.8552,1.45,0.0419,43.31,4.39,0.4605,0.00114357,13.43,1.47,0.00468285,32.23,5969.24,14.08,0.3896,115.1,3.0279,0.2438,601.6,4.852,924.5,3.407,17.224,5.057,0.24076,1.469,53.658
2025-09-12,640.56,5.07,4.06,32.38,15573.71,12.8,0.00822662,48.15,812.78,0.7813,1.37,0.0356,41.73,4.63,0.4226,0.00111659,14.28,1.48,0.00460053,35.43,6342.44,13.57,0.3797,114.0,2.9701,0.2371,593.6,4.702,1056.8,3.014,16.82,5.009,0.23407,1.462,50.806
2025-09-19,594.32,4.64,3.76,32.63,15633.97,13.23,0.00833748,41.77,789.34,0.855,1.35,0.0369,36.84,4.66,0.4492,0.00094144,13.35,1.44,0.0046974,34.71,6211.43,12.11,0.3676,106.88,2.8674,0.2217,556.4,4.292,975.8,2.701,16.545,4.824,0.21608,1.602,47.16
2025-09-26,602.81,4.81,3.56,31.66,15757.62,12.31,0.00811883,44.13,792.54,0.7858,1.32,0.0357,36.43,4.28,0.447,0.00088051,12.09,1.53,0.00461725,33.66,6242.31,12.69,0.3962,118.85,2.9697,0.2223,594.2,4.525,1158.4,2.862,16.954,4.695,0.21634,1.811,48.189
2025-10-03,572.21,5.14,3.76,30.86,16081.39,11.97,0.00726082,38.16,747.46,0.8198,1.29,0.037,36.8,4.36,0.456,0.00088378,10.4,1.52,0.00443259,30.65,6091.69,9.55,0.3415,98.98,2.5282,0.1872,540.7,3.5,1302.5,2.085,16.665,3.876,0.18525,1.246,39.637
2025-10-10,563.27,5.24,3.97,29.37,15165.96,11.66,0.00730168,36.64,827.34,0.9001,1.31,0.0372,35.25,4.11,0.4328,0.00089911,10.59,1.56,0.00452085,31.8,6163.12,8.55,0.3179,93.33,2.3908,0.179,472.7,3.069,1119.1,1.858,15.973,3.203,0.17051,1.075,37.394
2025-10-17,576.11,5.15,4.01,29.15,13955.97,10.91,0.00751608,34.62,868.25,0.7954,1.31,0.0385,34.42,4.4,0.4377,0.00083047,10.36,1.5,0.00459046,30.81,6022.27,9.02,0.3304,100.02,2.6461,0.1866,559.4,3.293,1133.8,1.894,15.52,3.451,0.17999,1.042,47.329
2025-10-24,616.4,5.0,3.78,29.53,13620.39,10.89,0.00811011,35.83,888.76,0.8315,1.35,0.0387,35.34,4.55,0.4281,0.00089257,11.9,1.46,0.00497983,30.35,6308.49,7.83,0.3047,99.42,2.5267,0.1854,536.9,4.282,1080.4,1.658,13.16,3.053,0.19458,0.997,42.443
2025-10-31,658.25,4.98,3.58,28.88,13868.54,11.0,0.00842067,35.78,894.59,0.8452,1.31,0.041,32.91,4.55,0.4091,0.00091823,11.33,1.55,0.00421439,29.66,6041.73,7.6,0.2858,110.31,2.3662,0.2112,503.5,7.558,994.5,1.501,12.19,2.802,0.17664,0.995,41.801
2025-11-07,656.71,5.32,3.96,29.78,13685.52,10.83,0.00807185,39.39,871.07,0.8584,1.29,0.0425,34.4,4.69,0.4056,0.00087075,11.73,1.49,0.00414381,29.95,5978.24,6.48,0.254,95.79,2.2149,0.2187,483.4,4.788,923.3,1.266,10.99,2.432,0.14667,0.891,38.696
2025-11-14,621.56,5.47,3.75,30.8,13824.27,10.26,0.00813499,35.86,857.46,0.8312,1.4,0.0438,34.79,5.02,0.4034,0.00080855,12.12,1.46,0.00418874,31.15,6226.48,5.36,0.2473,83.09,2.0491,0.1958,539.3,4.05,850.2,1.057,9.92,2.229,0.14791,0.677,31.878
2025-11-21,621.99,5.94,3.75,32.43,13386.84,11.54,0.007933,34.99,831.84,0.8091,1.41,0.0454,33.1,4.82,0.3921,0.00080058,11.48,1.52,0.00454467,30.91,6010.01,5.73,0.248,82.38,2.155,0.2497,540.8,3.828,893.8,1.072,10.41,2.656,0.14137,0.806,31.924
2025-11-28,621.96,5.6,3.75,33.41,13193.27,11.17,0.00750037,34.41,879.6,0.8272,1.42,0.0455,33.25,4.83,0.4256,0.00072848,12.46,1.57,0.00450942,32.48,6112.72,5.43,0.2373,81.43,2.0442,0.228,598.5,3.427,890.5,1.119,10.17,2.365,0.13105,0.785,29.727
2025-12-05,563.24,4.92,3.64,34.12,14557.45,12.03,0.00687709,36.02,832.61,0.7854,1.42,0.0461,32.69,4.94,0.4344,0.00072671,11.31,1.51,0.00461811,32.71,5913.15,5.16,0.2291,78.96,1.9784,0.2081,558.3,3.066,886.8,1.029,10.36,2.1,0.11822,0.787,28.827
2025-12-12,563.32,5.1,3.9,36.12,15299.77,11.48,0.00682981,36.45,905.54,0.8272,1.44,0.0512,33.91,4.66,0.4343,0.00075202,10.67,1.5,0.00468538,32.37,6049.9,4.557,0.2165,76.79,1.9223,0.2027,591.1,3.057,848.8,0.904,10.28,1.888,0.11199,0.718,24.839
2025-12-19,536.55,5.11,3.87,39.12,14078.08,12.24,0.00628648,38.29,852.69,0.8116,1.39,0.0569,33.39,4.51,0.4519,0.0007462,10.26,1.48,0.00478338,31.45,6119.4,4.759,0.2203,78.73,1.8654,0.2032,622.4,3.04,860.5,0.935,10.34,1.885,0.11547,0.711,25.349
2025-12-26,549.66,4.87,3.85,42.33,13464.86,12.09,0.00627955,40.45,815.74,0.814,1.42,0.0559,32.33,4.71,0.4268,0.0006865,9.3,1.42,0.00474335,30.98,6199.6,5.184,0.233,82.26,2.0909,0.2373,639.1,3.27,889.2,1.127,10.51,2.205,0.12548,0.776,26.866
2026-01-02,166.92,0.3904,1.79,13.807,90875.0,2.08,0.2017,3118.1,1.479,0.2131,13.209,0.1628,1.695,112.1,0.3997,2.505,138.43,,0.29935,5.478,394.38,5.207,0.22543,80.54,2.0895,0.2988,654.9,3.174,908.8,1.197,10.31,2.2,0.11731,0.741,24.433
2026-01-09,174.44,0.3923,1.824,13.568,95113.9,2.163,0.193,3334.01,1.537,0.2205,13.779,0.1444,1.72,113.82,0.372,2.172,142.0,,0.31961,5.338,394.64,5.203,0.22471,74.87,2.0509,0.2467,592.8,4.054,950.4,1.063,10.22,1.978,0.11176,0.694,24.467
2026-01-16,153.33,0.3524,1.532,11.853,88456.1,1.887,0.1655,2926.95,1.283,0.1957,11.965,0.1215,1.49,102.93,0.3343,1.962,125.59,,0.29812,4.815,360.3,4.447,0.20777,69.51,1.8879,0.2202,582.2,3.372,877.4,0.945,9.62,1.847,0.10326,0.568,22.21
2026-01-23,124.05,0.2894,1.244,9.858,77600.9,1.499,0.1313,2315.85,1.039,0.1722,9.537,0.1028,1.171,86.8,0.2764,1.501,101.69,,0.28453,3.831,291.09,3.508,0.17386,58.41,1.5946,0.2099,522.3,2.649,749.5,0.703,8.2,1.562,0.08855,0.485,30.587
2026-01-30,113.2,0.2727,1.073,9.176,71181.5,1.357,0.1091,2108.61,0.947,0.1632,8.888,0.0966,1.056,76.03,0.2597,1.38,87.78,,0.27918,3.508,243.26,3.217,0.16178,54.9,1.4404,0.1951,530.8,2.45,643.6,0.61,7.03,1.166,0.09126,0.457,32.447
2026-02-06,126.65,0.2843,0.927,9.387,69094.9,1.368,0.1082,2011.64,0.97,0.1624,8.867,0.10591,1.058,79.19,0.2808,1.43,87.41,,0.28074,3.509,296.88,3.141,0.17302,55.08,1.5235,0.1907,558.1,2.433,621.6,0.624,7.16,1.255,0.10029,0.472,30.727
2026-02-13,118.52,0.2718,0.8342,8.886,67691.3,1.321,0.0952,1954.05,0.9304,0.1511,8.71,0.10587,1.016,77.94,0.2616,1.41,83.49,,0.28955,3.475,246.41,3.568,0.15445,53.32,1.3936,0.1629,569.6,2.12,616.0,0.619,7.13,1.199,0.09824,0.446,29.032
2026-02-20,115.07,0.2801,0.9401,9.133,66841.6,1.551,0.09263,1993.34,0.9774,0.1668,8.916,0.10633,1.153,76.71,0.2589,1.376,85.67,,0.28162,3.783,220.45,3.048,0.15795,54.25,1.3785,0.1341,447.3,2.427,626.4,0.588,6.88,1.259,0.09693,0.501,31.544
2026-02-27,106.45,0.2495,0.9308,8.869,67209.0,1.453,0.0795,1943.06,0.9356,0.1613,8.568,0.09456,1.215,97.14,0.2455,1.355,82.06,,0.28867,3.695,196.88,2.805,0.14891,52.69,1.3457,0.1236,447.1,2.437,615.9,0.563,6.96,1.18,0.09392,0.517,30.703
2026-03-06,112.85,0.2638,0.9189,9.715,71478.1,1.418,0.0898,2093.84,0.885,0.1594,9.153,0.09599,1.336,95.96,0.2642,1.848,87.91,,0.2988,3.955,227.18,3.05,0.16712,55.1,1.4157,0.1325,462.6,2.659,659.6,0.628,7.21,1.292,0.0963,0.553,37.268
2026-03-13,107.37,0.2556,0.9303,9.098,68843.9,1.433,0.08147,2083.2,0.8755,0.1528,8.794,0.09317,1.286,84.7,0.2485,1.643,87.58,,0.31482,3.481,219.91,2.985,0.15912,54.24,1.3919,0.1287,468.6,2.4,629.9,0.582,6.59,1.163,0.08912,0.538,38.365
2026-03-20,95.53,0.2415,0.9193,8.659,66526.2,1.255,0.09133,1993.08,0.8039,0.1423,8.425,0.09212,1.16,84.43,0.2628,1.667,81.82,,0.31801,3.359,214.75,2.802,0.16562,53.52,1.3258,0.1263,459.3,2.221,609.8,0.561,6.5,1.111,0.0881,0.459,37.844
2026-03-27,91.61,0.2436,0.8366,8.874,67304.4,1.231,0.09813,2053.84,0.8247,0.1589,8.595,0.09041,1.248,82.34,0.2506,1.842,79.6,,0.31882,3.097,241.45,2.771,0.15867,53.22,1.2964,0.1248,421.3,2.266,593.0,0.618,6.54,1.016,0.08801,0.451,36.853
2026-04-03,89.19,0.2384,0.821,8.963,70887.0,1.228,0.09217,2186.65,0.8607,0.1593,8.715,0.08244,1.336,83.2,0.2452,1.878,81.6,,0.32265,3.03,361.66,2.893,0.15058,53.57,1.3237,0.1246,422.4,2.425,591.8,0.623,6.54,1.036,0.08517,0.41,40.847
2026-04-10,91.96,0.2487,0.9377,9.28,75851.1,1.276,0.14683,2330.45,0.9324,0.1773,9.287,0.09086,1.365,83.9,0.2587,1.793,86.36,,0.33431,3.322,324.71,3.26,0.17175,55.46,1.4313,0.1296,442.9,2.483,625.7,0.633,7.1,1.236,0.08735,0.454,40.712
2026-04-17,95.98,0.253,0.9924,9.485,78045.0,1.267,0.16168,2348.23,0.9474,0.1804,9.495,0.09225,1.39,84.69,0.2697,1.814,86.55,,0.32381,3.278,355.34,3.653,0.1713,56.06,1.4293,0.1364,452.2,2.447,632.0,0.751,7.36,1.336,0.0924,0.445,42.437
2026-04-24,92.67,0.2507,0.9946,9.113,78668.9,1.21,0.14385,2328.31,0.9245,0.1777,9.154,0.09669,1.274,85.69,0.2774,1.813,84.14,,0.3383,3.246,403.96,3.776,0.15919,55.35,1.3957,0.1386,446.5,2.353,619.9,0.811,7.3,1.586,0.0877,0.413,41.543
2026-05-01,99.13,0.2815,1.1242,10.154,81413.4,1.373,0.17101,2347.78,1.1785,0.2488,10.62,0.10311,1.58,88.67,0.417,2.034,94.54,,0.35058,4.021,596.35,4.227,0.16762,59.07,1.4445,0.1475,456.6,3.416,655.4,0.878,7.52,1.978,0.09749,0.463,43.017
2026-05-08,90.54,0.2552,0.9409,9.297,78041.8,1.273,0.14066,2186.28,0.9646,0.1979,9.715,0.09214,1.525,83.5,0.3521,1.831,86.45,,0.35747,3.555,515.43,4.721,0.15102,56.0,1.4131,0.1349,412.2,2.609,652.3,0.7,7.15,1.838,0.09008,0.378,45.715
2026-05-15,85.86,0.243,0.9501,9.237,76377.7,1.262,0.14408,2095.97,0.9548,0.2028,9.431,0.09055,2.439,82.39,0.4432,1.977,85.31,,0.36525,3.392,660.31,5.15,0.14673,52.81,1.3485,0.1416,349.0,2.561,655.5,0.755,7.01,1.82,0.08854,0.369,62.822
2026-05-22,81.76,0.2338,0.9222,8.885,73651.9,1.173,0.18277,2010.54,0.9366,0.1823,9.095,0.09039,2.315,91.9,0.3602,2.028,81.89,,0.34884,2.991,552.57,6.368,0.24503,51.96,1.3306,0.1333,299.5,2.647,720.9,0.716,7.15,1.372,0.0966,0.376,72.106
2026-05-29,63.05,0.1622,0.6716,6.703,62099.2,0.963,0.13642,1630.0,0.7649,0.1548,7.724,0.07909,2.024,71.33,0.3488,1.679,64.98,,0.32796,2.513,424.47,5.33,0.20316,42.09,1.1336,0.1106,224.2,2.366,591.4,0.588,6.43,1.269,0.08193,0.3,59.741
2026-06-05,65.58,0.167,0.651,6.53,64024.7,0.9575,0.11648,1662.97,0.7606,0.1681,7.841,0.07528,2.07,73.77,0.3486,1.731,67.43,,0.31845,2.495,422.55,5.03,0.18184,44.04,1.135,0.1089,201.6,2.432,608.3,0.624,6.8,1.38,0.08114,0.331,63.923
2026-06-12,75.1,0.1624,0.6564,6.329,64225.7,0.9705,0.126,1730.8,0.8145,0.2224,7.986,0.08003,2.204,76.31,0.3416,1.695,74.15,1.695,0.32677,3.115,453.67,5.005,0.21629,45.92,1.1498,0.1078,199.7,2.289,589.9,0.621,6.68,1.398,0.07807,0.334,66.979
2026-06-19,89.11,0.1445,0.5835,6.322,59895.7,0.8109,0.15901,1580.7,0.7222,0.2127,7.316,0.07171,1.866,77.83,0.3086,1.547,72.08,1.552,0.32348,2.937,389.7,4.625,0.17083,42.92,1.0524,0.0982,193.2,2.165,554.5,0.6138,6.51,1.26,0.07106,0.336,61.494
2026-06-26,89.41,0.1892,0.6261,6.925,62741.8,0.8777,0.12816,1774.84,0.7859,0.2424,7.965,0.07324,1.98,79.84,0.3303,1.595,81.35,1.776,0.32928,3.146,462.98,4.668,0.20029,45.43,1.137,0.1018,237.7,2.196,587.3,0.7254,6.75,1.421,0.07632,0.427,71.346
2026-07-03,98.69,0.1645,0.6228,6.438,64180.1,0.8454,0.13315,1820.89,0.7755,0.204,8.071,0.08002,1.899,80.77,0.3275,1.552,77.47,1.646,0.33116,3.679,531.45,4.907,0.18991,44.8,1.1019,0.1015,245.4,2.248,581.2,0.6834,6.69,1.536,0.0676,0.422,67.332
2026-07-10,89.66,0.1663,0.5985,6.457,64579.0,0.8247,0.12141,1870.94,0.7246,0.1931,8.355,0.08094,1.92,80.32,0.3482,1.483,76.22,1.439,0.32745,3.519,553.03,5.113,0.19031,47.19,1.0979,0.09993,216.3,2.153,570.2,0.6781,6.72,1.578,0.06651,0.445,61.136
2026-07-17,97.8,0.1656,0.6337,6.695,64773.3,0.8247,0.12442,1914.49,0.7457,0.1881,8.6,0.07697,1.803,84.8,0.3956,1.478,75.5,1.521,0.33287,3.952,494.77,4.995,0.18028,47.75,1.1047,0.10073,212.3,2.181,574.0,0.6402,6.7,1.556,0.07025,0.4284,59.64
2026-07-24,92.27,0.1902,0.5669,6.598,63111.9,0.7936,0.1125,1858.72,0.7196,0.1974,8.275,0.07311,1.695,86.43,0.3851,1.368,73.03,1.415,0.32747,4.216,471.86,4.986,0.17441,44.75,1.0802,0.09173,213.3,2.077,586.5,0.6127,6.46,1.386,0.07004,0.4,52.61
2026-07-31,91.85,0.1976,0.6005,6.551,65230.4,0.812,0.1151,1926.39,0.7122,0.1882,8.353,0.07727,1.636,94.46,0.3541,1.335,77.42,1.344,0.32998,4.073,523.04,4.45,0.16333,46.45,1.0435,0.09276,218.4,2.222,608.5,0.6319,6.73,1.36,0.06863,0.3822,53.88
2026-08-07,86.87,0.1768,0.5358,6.433,63146.6,0.7675,0.10835,1883.99,0.6834,0.1688,9.397,0.07544,1.625,104.39,0.3328,1.267,75.57,1.351,0.33205,3.313,494.09,4.133,0.15796,44.72,1.0019,0.08831,204.6,2.283,607.6,0.6136,6.69,1.255,0.06464,0.5022,57.16
2026-08-14,139.83,0.2246,0.6512,7.556,77157.7,0.9269,0.12273,2438.59,0.7705,0.2128,11.46,0.10735,1.95,109.81,0.3845,1.504,95.35,1.51,0.34342,4.556,835.45,5.216,0.19897,52.03,1.4969,0.10901,273.2,2.419,695.0,0.7724,7.83,1.863,0.07983,0.6151,82.28
2026-08-21,143.02,0.2194,0.6209,7.476,76989.9,0.9079,0.11928,2442.67,0.7561,0.2078,11.514,0.10757,1.996,114.23,0.3705,1.475,93.59,1.469,0.34395,4.448,832.73,5.247,0.1942,51.88,1.4653,0.10703,268.6,2.389,697.9,0.7705,8.04,1.717,0.07348,0.5229,80.03
2026-08-28,123.08,0.1947,0.52,7.165,78028.41,0.824,0.10731,2446.47,0.6702,0.2083,11.223,0.0884,1.842,111.16,0.3433,1.405,102.72,1.33,0.3322,5.08,824.61,4.961,0.1752,48.3,1.367,0.106,245.0,2.383,686.67,0.778,7.94,1.736,0.07351,0.5384,84.39
